"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","core_enrichment_symbol"
"GO:0002279","mast cell activation involved in immune response",46,0.463128454906182,1.67486849563789,0.00559565078649587,0.0064653695353838,0.0225439151110005,3093,"tags=59%, list=17%, signal=49%","8832/5729/5293/284021/27040/5880/6850/201294/695/5777/3162/7462/5294/116449/3965/2268/11314/4067/10125/5730/6813/30817/2242/57102/867/56848/5170","CD84, PTGDR, PIK3CD, MILR1, LAT, RAC2, SYK, UNC13D, BTK, PTPN6, HMOX1, LAT2, PIK3CG, CLNK, LGALS9, FGR, CD300A, LYN, RASGRP1, PTGDS, STXBP2, ADGRE2, FES, C12orf4, CBL, SPHK2, PDPK1"
"GO:0010566","regulation of ketone biosynthetic process",16,-0.717222500735924,-1.66949205141237,0.00561309049313065,0.00648019075008099,0.0225923903937081,2545,"tags=44%, list=14%, signal=38%","1958/8644/650/654/54361/27122/653","EGR1, AKR1C3, BMP2, BMP6, WNT4, DKK3, BMP5"
"GO:0048708","astrocyte differentiation",73,-0.510883246172827,-1.53815421713363,0.00564036226049384,0.00650632920853354,0.0226803077978826,3118,"tags=37%, list=17%, signal=31%","8521/7124/3976/6469/3553/3569/6608/3572/5270/5354/4919/650/351/2670/2043/23529/6662/3913/28514/3400/4916/3949/388585/30812/6886/3280/10319","GCM1, TNF, LIF, SHH, IL1B, IL6, SMO, IL6ST, SERPINE2, PLP1, ROR1, BMP2, APP, GFAP, EPHA4, CLCF1, SOX9, LAMB2, DLL1, ID4, NTRK3, LDLR, HES5, SOX8, TAL1, HES1, LAMC3"
"GO:0051149","positive regulation of muscle cell differentiation",50,-0.541182552067873,-1.54447074888951,0.00566269755984816,0.00652673508743779,0.0227482253188637,3595,"tags=38%, list=19%, signal=31%","6648/5600/23411/9472/221662/3815/6469/6899/2852/9643/30008/1906/55897/1491/56603/652/5629/93649/1948","SOD2, MAPK11, SIRT1, AKAP6, RBM24, KIT, SHH, TBX1, GPER1, MORF4L2, EFEMP2, EDN1, MESP1, CTH, CYP26B1, BMP4, PROX1, MYOCD, EFNB2"
"GO:0045621","positive regulation of lymphocyte differentiation",103,0.369107153997429,1.53366723782659,0.0056857915179245,0.00654798121531469,0.0228190571157716,2531,"tags=34%, list=14%, signal=29%","3458/1378/50943/54440/3071/939/11006/6850/3594/5788/10288/3593/695/4602/7292/7535/6363/146850/9760/3965/942/3122/9840/101/972/2625/3559/941/399/3635/10125/3606/865/51043/3123","IFNG, CR1, FOXP3, SASH3, NCKAP1L, CD27, LILRB4, SYK, IL12RB1, PTPRC, LILRB2, IL12B, BTK, MYB, TNFSF4, ZAP70, CCL19, PIK3R6, TOX, LGALS9, CD86, HLA-DRA, TESPA1, ADAM8, CD74, GATA3, IL2RA, CD80, RHOH, INPP5D, RASGRP1, IL18, CBFB, ZBTB7B, HLA-DRB1"
"GO:0002437","inflammatory response to antigenic stimulus",58,0.445386794203019,1.66066053880599,0.00572113224681509,0.00658328485403374,0.0229388563366088,2531,"tags=43%, list=14%, signal=37%","3500/26279/2209/2214/6850/54209/3593/2529/695/3055/923/4049/2213/2268/2625/4067/3559/133396/64127/10125/968/3516/3148/2876/3123","IGHG1, PLA2G2D, FCGR1A, FCGR3A, SYK, TREM2, IL12B, FUT7, BTK, HCK, CD6, LTA, FCGR2B, FGR, GATA3, LYN, IL2RA, IL31RA, NOD2, RASGRP1, CD68, RBPJ, HMGB2, GPX1, HLA-DRB1"
"GO:2000810","regulation of bicellular tight junction assembly",21,-0.674729524752455,-1.64925888395007,0.00575236287395451,0.00660839725094528,0.0230198913558434,3033,"tags=57%, list=16%, signal=48%","4867/7124/4641/9475/3605/9076/1365/1969/7082/6615/6591/7122","NPHP1, TNF, MYO1C, ROCK2, IL17A, CLDN1, CLDN3, EPHA2, TJP1, SNAI1, SNAI2, CLDN5"
"GO:0010259","multicellular organism aging",20,-0.678519172733616,-1.64560424340776,0.00575236287395451,0.00660839725094528,0.0230198913558434,2300,"tags=35%, list=12%, signal=31%","2767/1906/6506/1410/8692/1909/552","GNA11, EDN1, SLC1A2, CRYAB, HYAL2, EDNRA, AVPR1A"
"GO:0002291","T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell",10,0.737498123138379,1.84438977036678,0.00580095613193775,0.00665877725929129,0.0231921378873442,1412,"tags=70%, list=8%, signal=65%","10859/3683/3109/10875/3965/84868/54518","LILRB1, ITGAL, HLA-DMB, FGL2, LGALS9, HAVCR2, APBB1IP"
"GO:0010818","T cell chemotaxis",27,0.557287767068734,1.79828520019585,0.00584602641393388,0.00670503437679763,0.0233499837344305,2829,"tags=52%, list=15%, signal=44%","6366/729230/6352/5293/6846/6375/3627/6373/5294/58191/10563/65125/1667/5339","CCL21, CCR2, CCL5, PIK3CD, XCL2, XCL1, CXCL10, CXCL11, PIK3CG, CXCL16, CXCL13, WNK1, DEFA1, PLEC"
"GO:0003161","cardiac conduction system development",31,-0.603432449602109,-1.6018649889187,0.00587655774835124,0.00672612349262636,0.0234271371064746,2391,"tags=45%, list=13%, signal=39%","4488/4086/8913/6926/55897/11149/2697/2627/652/2702/9096/23493/23462/4487","MSX2, SMAD1, CACNA1G, TBX3, MESP1, BVES, GJA1, GATA6, BMP4, GJA5, TBX18, HEY2, HEY1, MSX1"
"GO:1904063","negative regulation of cation transmembrane transport",72,-0.506736694652692,-1.52327263898475,0.00587438470411842,0.00672612349262636,0.0234271371064746,4511,"tags=42%, list=24%, signal=32%","5581/2946/7531/2281/10008/23327/288/7291/4734/5311/9992/10105/3757/130497/477/6588/845/6536/5999/88/857/150/255057/6236/7881/23704/2669/5350/28954/57520","PRKCE, GSTM2, YWHAE, FKBP1B, KCNE3, NEDD4L, ANK3, TWIST1, NEDD4, PKD2, KCNE2, PPIF, KCNH2, OSR1, ATP1A2, SLN, CASQ2, SLC6A9, RGS4, ACTN2, CAV1, ADRA2A, CBARP, RRAD, KCNAB1, KCNE4, GEM, PLN, REM1, HECW2"
"GO:0032836","glomerular basement membrane development",11,-0.751202152142079,-1.63972328724101,0.00589546000663929,0.00673972441767957,0.0234800870667315,3987,"tags=82%, list=22%, signal=64%","55959/4643/2131/1286/4868/1285/3913/23213/4811","SULF2, MYO1E, EXT1, COL4A4, NPHS1, COL4A3, LAMB2, SULF1, NID1"
"GO:0045778","positive regulation of ossification",47,-0.549198032320542,-1.55549134096717,0.00592205282634894,0.00676462131790265,0.0235635365090516,1918,"tags=32%, list=10%, signal=29%","7042/130497/5764/650/7704/9365/91461/116039/7043/654/652/6869/54361/658/6664","TGFB2, OSR1, PTN, BMP2, ZBTB16, KL, PKDCC, OSR2, TGFB3, BMP6, BMP4, TACR1, WNT4, BMPR1B, SOX11"
"GO:0002701","negative regulation of production of molecular mediator of immune response",35,0.484803956593368,1.61716865636828,0.00594583373083415,0.00678626839303167,0.0236356493341487,1291,"tags=37%, list=7%, signal=35%","1378/50943/10859/6504/11006/10225/6375/3718/3456/3162/30009/2213/115352","CR1, FOXP3, LILRB1, SLAMF1, LILRB4, CD96, XCL1, JAK3, IFNB1, HMOX1, TBX21, FCGR2B, FCRL3"
"GO:2000846","regulation of corticosteroid hormone secretion",13,-0.744040140607487,-1.678328448844,0.0059979871839994,0.00684023700772658,0.0238203033152828,2422,"tags=62%, list=13%, signal=54%","1408/183/1407/1392/654/114897/185/5972","CRY2, AGT, CRY1, CRH, BMP6, C1QTNF1, AGTR1, REN"
"GO:0051492","regulation of stress fiber assembly",83,-0.491594043526854,-1.50381739116919,0.00604084722586892,0.00688352826629833,0.0239677339325973,3867,"tags=35%, list=21%, signal=28%","6281/79822/7984/6422/8829/5217/9475/55616/6385/389/9639/395/28984/5345/85415/10391/90102/7168/1901/7043/4070/22998/6869/54361/10979/7082/22899/10411/10395","S100A10, ARHGAP28, ARHGEF5, SFRP1, NRP1, PFN2, ROCK2, ASAP3, SDC4, RHOC, ARHGEF10, ARHGAP6, RGCC, SERPINF2, RHPN2, CORO2B, PHLDB2, TPM1, S1PR1, TGFB3, TACSTD2, LIMCH1, TACR1, WNT4, FERMT2, TJP1, ARHGEF15, RAPGEF3, DLC1"
"GO:0120178","steroid hormone biosynthetic process",35,-0.594906894206179,-1.60873358408899,0.00605355723075097,0.00689242132026346,0.0239953746617903,2545,"tags=31%, list=14%, signal=27%","1958/3293/3294/1589/650/441282/8912/654/54361/27122/653","EGR1, HSD17B3, HSD17B2, CYP21A2, BMP2, AKR1B15, CACNA1H, BMP6, WNT4, DKK3, BMP5"
"GO:0043029","T cell homeostasis",39,0.470756057764678,1.63074941900504,0.0060883604421686,0.00692643434918776,0.0241104540733022,1699,"tags=31%, list=9%, signal=28%","57864/50943/27240/84636/11151/3071/3718/11035/5027/3965/10312/3559","SLC46A2, FOXP3, SIT1, GPR174, CORO1A, NCKAP1L, JAK3, RIPK3, P2RX7, LGALS9, TCIRG1, IL2RA"
"GO:0046546","development of primary male sexual characteristics",116,-0.46253820713514,-1.46252802917559,0.00609810052851277,0.00693190229980619,0.0241261572943254,3729,"tags=34%, list=20%, signal=27%","268/6422/638/5872/3207/642658/51804/7314/9289/3623/84159/400629/3815/595/8644/7482/8531/64478/56159/7042/666/6423/50846/2697/4824/6662/2627/4254/5154/3624/54361/3643/23414/30812/5159/3625/6943/5972/3552","AMH, SFRP1, BIK, RAB13, HOXA11, SCX, SIX4, UBB, ADGRG1, INHA, ARID5B, TEX19, KIT, CCND1, AKR1C3, WNT2B, YBX3, CSMD1, TEX11, TGFB2, BOK, SFRP2, DHH, GJA1, NKX3-1, SOX9, GATA6, KITLG, PDGFA, INHBA, WNT4, INSR, ZFPM2, SOX8, PDGFRB, INHBB, TCF21, REN, IL1A"
"GO:0032608","interferon-beta production",54,0.431234847006747,1.57534293487971,0.0061236751658591,0.00694411913481198,0.0241587065586152,2337,"tags=28%, list=13%, signal=24%","51311/51284/10859/4939/197358/4940/3663/7099/140885/7097/4938/29108/114609/84282/3148","TLR8, TLR7, LILRB1, OAS2, NLRC3, OAS3, IRF5, TLR4, SIRPA, TLR2, OAS1, PYCARD, TIRAP, RNF135, HMGB2"
"GO:0032648","regulation of interferon-beta production",54,0.431234847006747,1.57534293487971,0.0061236751658591,0.00694411913481198,0.0241587065586152,2337,"tags=28%, list=13%, signal=24%","51311/51284/10859/4939/197358/4940/3663/7099/140885/7097/4938/29108/114609/84282/3148","TLR8, TLR7, LILRB1, OAS2, NLRC3, OAS3, IRF5, TLR4, SIRPA, TLR2, OAS1, PYCARD, TIRAP, RNF135, HMGB2"
"GO:0071222","cellular response to lipopolysaccharide",188,0.30767781332926,1.36325419013395,0.00611964836409383,0.00694411913481198,0.0241587065586152,2459,"tags=32%, list=13%, signal=28%","199713/440068/1053/1524/5724/4064/389643/6352/2672/1234/10859/4283/388325/100528032/22914/10288/3593/929/80380/7292/26191/11027/3627/3055/6373/923/6688/26228/9450/3929/942/23643/3717/84868/4360/7099/4615/4067/140885/7097/29126/941/10062/834/29108/64127/2048/6374/968/3394/3606/10563/57817/114769/22900/129607/3148/79931/5336/7133","NLRP7, CARD17, CEBPE, CX3CR1, PTAFR, CD180, NUGGC, CCL5, GFI1, CCR5, LILRB1, CXCL9, SCIMP, KLRC4-KLRK1, KLRK1, LILRB2, IL12B, CD14, PDCD1LG2, TNFSF4, PTPN22, LILRA2, CXCL10, HCK, CXCL11, CD6, SPI1, STAP1, LY86, LBP, CD86, LY96, JAK2, HAVCR2, MRC1, TLR4, MYD88, LYN, SIRPA, TLR2, CD274, CD80, NR1H3, CASP1, PYCARD, NOD2, EPHB2, CXCL5, CD68, IRF8, IL18, CXCL13, HAMP, CARD16, CARD8, CMPK2, HMGB2, TNIP3, PLCG2, TNFRSF1B"
"GO:0021549","cerebellum development",79,-0.502586580799539,-1.52613797738884,0.00617575038973857,0.00699752362708281,0.0243411651408862,3127,"tags=29%, list=17%, signal=24%","85458/54910/8704/6751/22891/3480/1152/6608/5270/6712/4192/124925/8322/28514/869/3975/57502/2736/2735/2296/340719/5629/6752","DIXDC1, SEMA4C, B4GALT2, SSTR1, ZNF365, IGF1R, CKB, SMO, SERPINE2, SPTBN2, MDK, SEZ6, FZD4, DLL1, CBLN1, LHX1, NLGN4X, GLI2, GLI1, FOXC1, NANOS1, PROX1, SSTR2"
"GO:0010837","regulation of keratinocyte proliferation",32,-0.588260160257023,-1.56995475422609,0.00619548904433346,0.00701423215736382,0.0243959482285426,3369,"tags=47%, list=18%, signal=38%","49860/135228/126695/687/5068/3037/5587/10413/4192/2810/5796/58495/130120/6591/1948","CRNN, CD109, KDF1, KLF9, REG3A, HAS2, PRKD1, YAP1, MDK, SFN, PTPRK, OVOL2, REG3G, SNAI2, EFNB2"
"GO:0008584","male gonad development",115,-0.46942293907214,-1.48285498366267,0.00620301299669036,0.00701709602282605,0.0244025756604857,3729,"tags=34%, list=20%, signal=27%","268/6422/638/5872/3207/642658/51804/7314/9289/3623/84159/400629/3815/595/8644/7482/8531/64478/56159/7042/666/6423/50846/2697/4824/6662/2627/4254/5154/3624/54361/3643/23414/30812/5159/3625/6943/5972/3552","AMH, SFRP1, BIK, RAB13, HOXA11, SCX, SIX4, UBB, ADGRG1, INHA, ARID5B, TEX19, KIT, CCND1, AKR1C3, WNT2B, YBX3, CSMD1, TEX11, TGFB2, BOK, SFRP2, DHH, GJA1, NKX3-1, SOX9, GATA6, KITLG, PDGFA, INHBA, WNT4, INSR, ZFPM2, SOX8, PDGFRB, INHBB, TCF21, REN, IL1A"
"GO:0036293","response to decreased oxygen levels",272,-0.406488519593513,-1.34991605139506,0.0062655384481481,0.00707909474784656,0.02462536228222,3883,"tags=29%, list=21%, signal=23%","112399/6095/3777/1735/7291/1141/6422/5351/6648/6513/5066/6547/360/572/51129/5352/3291/8996/23411/768/65018/481/3673/7124/7049/9475/468/6505/8614/1958/9915/51378/4780/28984/5105/6517/1906/5179/4929/23576/7042/7412/650/1410/64344/3751/3776/4017/1543/4609/5021/2043/4824/79625/6781/2627/7043/114990/857/6649/126374/4843/4000/1365/5327/94/7424/9124/2034/5154/4880/114757/3741/358/1909/947/285/3552/93649","EGLN3, RORA, KCNK3, DIO3, TWIST1, CHRNB2, SFRP1, PLOD1, SOD2, SLC2A1, PAM, SLC8A3, AQP3, BAD, ANGPTL4, PLOD2, HSD11B2, NOL3, SIRT1, CA9, PINK1, ATP1B1, ITGA2, TNF, TGFBR3, ROCK2, ATF4, SLC1A1, STC2, EGR1, ARNT2, ANGPT4, NFE2L2, RGCC, PCK1, SLC2A4, EDN1, PENK, NR4A2, DDAH1, TGFB2, VCAM1, BMP2, CRYAB, HIF3A, KCND2, KCNK2, LOXL2, CYP1A1, MYC, OXTR, EPHA4, NKX3-1, NDNF, STC1, GATA6, TGFB3, VASN, CAV1, SOD3, WTIP, NOS2, LMNA, CLDN3, PLAT, ACVRL1, VEGFC, PDLIM1, EPAS1, PDGFA, NPPC, CYGB, KCNA5, AQP1, EDNRA, CD34, ANGPT2, IL1A, MYOCD"
"GO:0001666","response to hypoxia",260,-0.407618521498672,-1.34977257761689,0.00629727876450143,0.00710656760170644,0.024726849442329,3883,"tags=29%, list=21%, signal=23%","112399/6095/3777/1735/7291/1141/6422/5351/6648/6513/5066/6547/360/572/51129/5352/3291/8996/23411/768/65018/481/3673/7124/7049/9475/8614/1958/9915/51378/4780/28984/5105/6517/1906/5179/4929/23576/7042/7412/650/1410/64344/3751/3776/4017/1543/4609/2043/4824/79625/6781/2627/7043/114990/857/6649/126374/4843/4000/1365/5327/94/7424/9124/2034/5154/4880/114757/3741/358/1909/947/285/3552/93649","EGLN3, RORA, KCNK3, DIO3, TWIST1, CHRNB2, SFRP1, PLOD1, SOD2, SLC2A1, PAM, SLC8A3, AQP3, BAD, ANGPTL4, PLOD2, HSD11B2, NOL3, SIRT1, CA9, PINK1, ATP1B1, ITGA2, TNF, TGFBR3, ROCK2, STC2, EGR1, ARNT2, ANGPT4, NFE2L2, RGCC, PCK1, SLC2A4, EDN1, PENK, NR4A2, DDAH1, TGFB2, VCAM1, BMP2, CRYAB, HIF3A, KCND2, KCNK2, LOXL2, CYP1A1, MYC, EPHA4, NKX3-1, NDNF, STC1, GATA6, TGFB3, VASN, CAV1, SOD3, WTIP, NOS2, LMNA, CLDN3, PLAT, ACVRL1, VEGFC, PDLIM1, EPAS1, PDGFA, NPPC, CYGB, KCNA5, AQP1, EDNRA, CD34, ANGPT2, IL1A, MYOCD"
"GO:0002888","positive regulation of myeloid leukocyte mediated immunity",19,0.609873242175855,1.83950058603299,0.00633177023613046,0.00712260783167598,0.0247923800791218,2041,"tags=42%, list=11%, signal=37%","5724/3689/3684/695/6688/26228/7305/57126","PTAFR, ITGB2, ITGAM, BTK, SPI1, STAP1, TYROBP, CD177"
"GO:0032607","interferon-alpha production",26,0.545795696310969,1.75709653522114,0.00632618880021039,0.00712203146177532,0.0247923800791218,1558,"tags=31%, list=8%, signal=28%","51311/51284/197358/6772/23547/3663/84868/7099","TLR8, TLR7, NLRC3, STAT1, LILRA4, IRF5, HAVCR2, TLR4"
"GO:0032647","regulation of interferon-alpha production",26,0.545795696310969,1.75709653522114,0.00632618880021039,0.00712203146177532,0.0247923800791218,1558,"tags=31%, list=8%, signal=28%","51311/51284/197358/6772/23547/3663/84868/7099","TLR8, TLR7, NLRC3, STAT1, LILRA4, IRF5, HAVCR2, TLR4"
"GO:0007605","sensory perception of sound",124,-0.448941502598243,-1.42775537735146,0.00637241990195511,0.00716259996979754,0.0249281831173466,4353,"tags=57%, list=24%, signal=44%","7007/5269/4036/11078/140469/339768/84059/2561/26018/5172/9455/55636/7349/80055/1649/6647/286262/51168/1428/1302/53942/7068/4648/113278/152137/7275/1690/64787/1141/2706/220074/501/10253/54532/10750/161497/84530/9132/7466/3815/93035/2070/6899/84189/57214/153562/283310/776/124590/40/57053/1285/10083/4919/4646/125336/53904/525/55084/3249/117531/5205/1280/8322/89797/6495/7399/51473/1277/6591/150677","TECTA, SERPINB6, LRP2, TRIOBP, MYO3B, ESPNL, ADGRV1, GABRB2, LRIG1, SLC26A4, HOMER2, CHD7, UCN, PGAP1, DDIT3, SOD1, TPRN, MYO15A, CRYM, COL11A2, CNTN5, THRB, MYO7B, SLC52A3, CCDC50, TUB, COCH, EPS8L2, CHRNB2, GJB2, LRTOMT, ALDH7A1, SPRY2, USP53, GRAP, STRC, SRRM4, KCNQ4, WFS1, KIT, PKHD1L1, EYA4, TBX1, SLITRK6, CEMIP, MARVELD2, OTOGL, CACNA1D, USH1G, ASIC2, CHRNA10, COL4A3, USH1C, ROR1, MYO6, LOXHD1, MYO3A, ATP6V1B1, SOBP, HPN, TMC1, ATP8B1, COL2A1, FZD4, NAV2, SIX1, USH2A, DCDC2, COL1A1, SNAI2, OTOS"
"GO:0072173","metanephric tubule morphogenesis",10,-0.779529501020968,-1.6566440689636,0.00638781311847828,0.00717110721327831,0.0249650241418348,1060,"tags=70%, list=6%, signal=66%","55366/7849/6662/54361/388585/30812/3280","LGR4, PAX8, SOX9, WNT4, HES5, SOX8, HES1"
"GO:0061484","hematopoietic stem cell homeostasis",18,-0.694752387859584,-1.65655015680065,0.00642723919732659,0.00719899048649067,0.0250611911765202,3710,"tags=67%, list=20%, signal=53%","7984/9289/132299/51309/2131/84662/6659/11167/83690/80177/51705/3171","ARHGEF5, ADGRG1, OCIAD2, ARMCX1, EXT1, GLIS2, SOX4, FSTL1, CRISPLD1, MYCT1, EMCN, FOXA3"
"GO:0071346","cellular response to interferon-gamma",112,0.36235024087725,1.51911794789162,0.00642409111079811,0.00719899048649067,0.0250611911765202,2225,"tags=34%, list=12%, signal=30%","6346/115362/3458/6366/6352/6357/6846/3594/3593/356/6375/6772/7454/6362/6363/3055/3965/6369/3717/199/3113/84166/4360/7099/140885/7097/6368/7294/338382/10062/834/10097/83666/3394/115361/6355/7791/1612","CCL1, GBP5, IFNG, CCL21, CCL5, CCL13, XCL2, IL12RB1, IL12B, FASLG, XCL1, STAT1, WAS, CCL18, CCL19, HCK, LGALS9, CCL24, JAK2, AIF1, HLA-DPA1, NLRC5, MRC1, TLR4, SIRPA, TLR2, CCL23, TXK, RAB7B, NR1H3, CASP1, ACTR2, PARP9, IRF8, GBP4, CCL8, ZYX, DAPK1"
"GO:0002367","cytokine production involved in immune response",96,0.358246279162678,1.44902628783922,0.00643041498971231,0.00719899048649067,0.0250611911765202,2132,"tags=30%, list=12%, signal=27%","50943/729230/54440/10859/6504/388325/11126/11006/10225/3805/6375/695/3718/7292/3456/64581/3162/10666/116449/30009/7805/972/7099/2625/91543/64127/144811/163486/3606","FOXP3, CCR2, SASH3, LILRB1, SLAMF1, SCIMP, CD160, LILRB4, CD96, KIR2DL4, XCL1, BTK, JAK3, TNFSF4, IFNB1, CLEC7A, HMOX1, CD226, CLNK, TBX21, LAPTM5, CD74, TLR4, GATA3, RSAD2, NOD2, LACC1, DENND1B, IL18"
"GO:0072207","metanephric epithelium development",23,-0.654828189699916,-1.63397761726858,0.00648316451809458,0.00724649653772704,0.0252197196631553,4024,"tags=61%, list=22%, signal=48%","5455/55366/5311/3976/7849/10413/130497/6662/3913/25937/54361/388585/30812/3280","POU3F3, LGR4, PKD2, LIF, PAX8, YAP1, OSR1, SOX9, LAMB2, WWTR1, WNT4, HES5, SOX8, HES1"
"GO:0055017","cardiac muscle tissue growth",63,-0.525815674464019,-1.54584017135187,0.00648180123592481,0.00724649653772704,0.0252197196631553,3148,"tags=40%, list=17%, signal=33%","9686/57493/10611/9472/7049/60485/183/2247/2303/10413/4086/1906/7042/8470/3776/5999/1901/2627/2735/6909/65009/2296/407975/23493/23414","VGLL4, HEG1, PDLIM5, AKAP6, TGFBR3, SAV1, AGT, FGF2, FOXC2, YAP1, SMAD1, EDN1, TGFB2, SORBS2, KCNK2, RGS4, S1PR1, GATA6, GLI1, TBX2, NDRG4, FOXC1, MIR17HG, HEY2, ZFPM2"
"GO:0050954","sensory perception of mechanical stimulus",141,-0.452687317695317,-1.44623854742526,0.0064946856223228,0.00725360357660058,0.0252410352362293,4353,"tags=40%, list=24%, signal=31%","53942/7068/8989/4648/113278/152137/7275/1690/64787/1141/2706/220074/501/10253/54532/10750/161497/3673/7124/84530/9132/7466/3815/93035/2070/6899/84189/57214/153562/283310/776/5270/124590/40/57053/1285/10083/4919/4646/125336/53904/525/55084/3249/117531/5205/1280/8322/3356/89797/6495/7399/51473/1277/63895/6591/150677","CNTN5, THRB, TRPA1, MYO7B, SLC52A3, CCDC50, TUB, COCH, EPS8L2, CHRNB2, GJB2, LRTOMT, ALDH7A1, SPRY2, USP53, GRAP, STRC, ITGA2, TNF, SRRM4, KCNQ4, WFS1, KIT, PKHD1L1, EYA4, TBX1, SLITRK6, CEMIP, MARVELD2, OTOGL, CACNA1D, SERPINE2, USH1G, ASIC2, CHRNA10, COL4A3, USH1C, ROR1, MYO6, LOXHD1, MYO3A, ATP6V1B1, SOBP, HPN, TMC1, ATP8B1, COL2A1, FZD4, HTR2A, NAV2, SIX1, USH2A, DCDC2, COL1A1, PIEZO2, SNAI2, OTOS"
"GO:0050890","cognition",263,-0.403240810591168,-1.33684089781525,0.00651692288505728,0.00727265818388045,0.0253039199088166,3718,"tags=29%, list=20%, signal=23%","1141/23236/23542/1827/29767/6547/3688/2258/5575/3678/9775/50944/7124/164312/84879/8704/6505/3815/22941/10857/183/6543/3269/2904/6517/80863/64478/2915/7991/4212/22829/2334/477/627/5764/3675/7162/351/4130/4192/590/3776/55084/6833/1392/4908/5021/55450/1620/100132074/10769/3356/57338/57502/6869/3949/85461/4803/8516/65009/57477/3643/22943/81832/9369/10411/4776/8061/85358/6529/7432/11170/107/7122/23237","CHRNB2, PLCB1, MAPK8IP2, RCAN1, TMOD2, SLC8A3, ITGB1, FGF13, PRKAR1B, ITGA5, EIF4A3, SHANK1, TNF, LRRN4, MFSD2A, B4GALT2, SLC1A1, KIT, SHANK2, PGRMC1, AGT, SLC8A2, HRH1, GRIN2B, SLC2A4, PRRT1, CSMD1, GRM5, TUSC3, MEIS2, NLGN4Y, AFF2, ATP1A2, BDNF, PTN, ITGA3, TPBG, APP, MAP1A, MDK, BCHE, KCNK2, SOBP, ABCC8, CRH, NTF3, OXTR, CAMK2N1, BRINP1, FOXO6, PLK2, HTR2A, JPH3, NLGN4X, TACR1, LDLR, TANC1, NGF, ITGA8, NDRG4, SHROOM4, INSR, DKK1, NETO1, NRXN3, RAPGEF3, NFATC4, FOSL1, SHANK3, SLC6A1, VIP, FAM107A, ADCY1, CLDN5, ARC"
"GO:0021695","cerebellar cortex development",43,-0.558311927064478,-1.55751158943372,0.00652871439980288,0.00728003470771671,0.0253261666938549,3903,"tags=37%, list=21%, signal=29%","388610/6095/85458/8704/22891/6608/5270/6712/4192/124925/28514/869/3975/2736/2735/5629","TRNP1, RORA, DIXDC1, B4GALT2, ZNF365, SMO, SERPINE2, SPTBN2, MDK, SEZ6, DLL1, CBLN1, LHX1, GLI2, GLI1, PROX1"
"GO:0019933","cAMP-mediated signaling",42,-0.568655392201401,-1.58248026206505,0.0065443333337737,0.00729166402375262,0.0253632057433335,1593,"tags=33%, list=9%, signal=31%","1672/2770/108/6662/27115/187/5138/10411/23551/81285/117/5139/2827/107","DEFB1, GNAI1, ADCY2, SOX9, PDE7B, APLNR, PDE2A, RAPGEF3, RASD2, OR51E2, ADCYAP1R1, PDE3A, GPR3, ADCY1"
"GO:1902895","positive regulation of miRNA transcription",42,-0.567823520346615,-1.58016529097919,0.00663337051835846,0.00738501234413125,0.025684452063182,4162,"tags=45%, list=23%, signal=35%","3725/657/26354/4091/7124/8862/7003/1958/2247/4086/7042/650/5155/4609/84913/4804/2624/688/8061","JUN, BMPR1A, GNL3, SMAD6, TNF, APLN, TEAD1, EGR1, FGF2, SMAD1, TGFB2, BMP2, PDGFB, MYC, ATOH8, NGFR, GATA2, KLF5, FOSL1"
"GO:0043616","keratinocyte proliferation",39,-0.59415933575022,-1.6317946477748,0.00667328249500321,0.00742356445406137,0.0258150664938282,3369,"tags=44%, list=18%, signal=36%","49860/135228/126695/687/5068/3037/5587/10413/4192/3664/2810/5796/58495/130120/6591/1012/1948","CRNN, CD109, KDF1, KLF9, REG3A, HAS2, PRKD1, YAP1, MDK, IRF6, SFN, PTPRK, OVOL2, REG3G, SNAI2, CDH13, EFNB2"
"GO:0097107","postsynaptic density assembly",14,-0.705883044155582,-1.62060367032894,0.00670734083974213,0.00745554895556779,0.0259228159043152,1718,"tags=43%, list=9%, signal=39%","57555/94030/26045/869/4916/85358","NLGN2, LRRC4B, LRRTM2, CBLN1, NTRK3, SHANK3"
